Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['High Security Animal Disease Laboratory Indian Veterinary Research Institute ICAR Bhopal' 'http://hsadl.nic.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR-Central Citrus Research Institute (CCRI) Nagpur Maharashtra' 'http://www.ccringp.org.in/ccringp' 'CCRI']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR-Central Institute for Women in Agriculture (ICAR-CIWA)' 'http://icar-ciwa.org.in' 'ICAR-CIWA']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR - Central Island Agricultural Research Institute (CIARI) Port Blair' 'https://ciari.icar.gov.in' 'CIARI']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR - Central Potato Research Institute Shimla' 'http://cpri.icar.gov.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR - Directorate of Seed Research Maunath Bhanjan Uttar Pradesh' 'http://www.seedres.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR-Directorate of Weed Research (DWR) Jabalpur ' 'http://www.dwr.org.in' 'DWR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR - Indian Institute of Farming Systems Research (IIFSR) Meerut' 'http://www.iifsr.res.in' 'IIFSR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR-INDIAN INSTITUTE OF WATER MANAGEMENT  Bhubaneswar Odisha' 'http://www.iiwm.res.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR - National Bureau of Agricultural Insect Resources (NBAIR) Bangalore' 'http://www.nbair.res.in' 'NBAIR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR - National Institute Of Veterinary Epidemiology And Disease Informatics (NIVEDI) Bangalore' 'http://www.nivedi.res.in' 'NIVEDI']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR - National Research Center on Camel (NRCC) Bikaner Rajasthan' 'https://nrccamel.icar.gov.in' 'NRCC']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR - National Research Center on Meat Hyderabad' 'https://nrcmeat.icar.gov.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR - National Research Centre on Equines (NRCE)' 'http://nrce.gov.in' 'NRCE']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR Research Complex for Eastern Region (ICAR-RCER) Patna Bihar' 'http://icarrcer.in' 'ICAR-RCER']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR Research Complex for NEH Region Nagaland Centre Jharnapani Medziphema' 'http://icarnagaland.nic.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['ICAR Research Complex for NEH Region Tripura' 'http://tripuraicar.nic.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Agricultural Research Institute (IARI)' 'http://www.iari.res.in' 'IARI']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Agricultural Statistics Research Institute (IASRI)' 'http://www.iasri.res.in' 'IASRI']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['PG School Indian Agricultural Research Institute (IARI) Managment System' 'http://pgs.iasri.res.in' 'IARI']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Council of Agricultural Research - Online Library Catalog' 'https://lib.icar.gov.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Institute of Millets Research (IIMR)' 'http://millets.res.in' 'IIMR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Institute of Oilseeds Research (IIOR) formerly Directorate of Oilseeds Research (DOR)' 'http://www.icar-iior.org.in' 'IIORDOR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Institute of Pulses Research (IIPR)' 'http://www.iipr.res.in' 'IIPR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Institute of Rice Research (IIRR) formerly Directorate of Rice Research (DRR)' 'http://www.icar-iirr.org' 'IIRRDRR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Institute of Soil Science (IISS)' 'http://www.iiss.nic.in' 'IISS']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Institute of Spices Research (IISR) Calicut Kerala' 'http://www.spices.res.in' 'IISR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Bioinformatics Centre Indian Institute of Spices Research (IISR) Calicut' 'http://www.spicebioinfo.res.in' 'IISR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Institute of Sugarcane Research (IISR)' 'http://iisr.nic.in' 'IISR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Institute of Vegetable Research (IIVR)' 'http://www.iivr.org.in' 'IIVR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Indian Veterinary Research Institute (IVRI)' 'http://ivri.nic.in' 'IVRI']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['KIRAN - Knowledge Innovation Repository of Agriculture in the North East ICAR' 'http://kiran.nic.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra Central Agricultural University Aizawl Mizoram' 'http://www.kvkaizawl.nic.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) East Kameng Pampoli Arunachal Pradesh' 'http://kvkeastkameng.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Wokha Nagaland' 'http://kvkwokha.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra Kathua SKUAST Jammu' 'http://kvkkathua.gov.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Anjaw Arunachal Pradesh' 'http://kvkanjaw.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Babhaleshwar Maharashtra' 'http://www.kvk.pravara.com' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Baramati Maharashtra' 'http://www.kvkbaramati.com' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Bhaderwah Jammu and Kashmir' 'http://kvkdoda.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Deoghar Jharkhand' 'http://kvkdeoghar.gov.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Dimapur Nagaland' 'http://kvkdimapur.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Hailakandi Assam' 'http://kvkhailakandi.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Lower Dibang Valley District Arunachal Pradesh' 'http://kvkbalek.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) North Tripura Panisagar' 'http://kvknorthtripura.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Port Blair Andaman and Nicobar' 'http://kvkcari.and.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK)  Rajouri Jammu and Kashmir' 'http://kvkrajouri.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Reasi Jammu and Kashmir' 'http://kvkreasi.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra (KVK) Sikkim' 'http://kvkeastsikkim.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra(KVK) West Garo Hills Meghalaya' 'http://kvkwestgarohills.nic.in' 'KVK']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra Pentok Mangan Sikkim' 'http://kvknorthsikkim.gov.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra Ri-Bhoi Meghalaya' 'http://kvkribhoi.nic.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['Krishi Vigyan Kendra Tawang' 'http://kvktawang.nic.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Academy of Agricultural Research Management (NAARM)' 'http://www.naarm.ernet.in' 'NAARM']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Agricultural Innovation Project' 'http://naip.icar.gov.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Bureau of Agriculturally Important Microorganisms (NBAIM) Bhanjan Uttar Pradesh' 'http://www.nbaim.org.in' 'NBAIM']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Bureau of Animal Genetic Resources (NBAGR) Karnal Haryana' 'http://www.nbagr.res.in' 'NBAGR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Bureau of Fish Genetic Resources (NBFGR) Lucknow Uttar Pradesh' 'http://www.nbfgr.res.in' 'NBFGR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Bureau of Plant Genetic Resources (NBPGR)' 'http://www.nbpgr.ernet.in' 'NBPGR']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Centre for Agricultural Economics and Policy Research (NCAP)' 'http://www.ncap.res.in' 'NCAP']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Centre for Integrated Pest Management (NCIPM)' 'http://www.ncipm.org.in' 'NCIPM']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Dairy Research Institute Karnal Haryana' 'http://www.ndri.res.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Initiative on Climate Resilient Agriculture (NICRA) New Delhi' 'http://www.nicra-icar.in' 'NICRA']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Institute of Aboitic Stress Management Malegaon Maharashtra' 'http://www.niam.res.in' '']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Institute of Animal Nutrition and Physiology (NIANP) Bangalore Karnataka' 'http://www.nianp.res.in' 'NIANP']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Institute of High Security Animal Diseases (NIHSAD) ICAR' 'http://www.nihsad.nic.in' 'NIHSAD']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Institute of Research on Jute & Allied Fibre Technology (NIRJAFT)' 'http://www.nirjaft.res.in' 'NIRJAFT']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Research Centre for Banana (NRCB) Tiruchirapalli Tamil Nadu' 'http://nrcb.res.in' 'NRCB']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Research Centre for Grapes (NRCG) Pune Maharashtra' 'http://nrcgrapes.nic.in' 'NRCG']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Research Centre for Groundnut (NRCG)' 'http://www.nrcg.res.in' 'NRCG']
Union,Ministry,[Ministry of Agriculture and Farmers Welfare],Department,['Department of Agricultural Research and Education (DARE)' 'http://dare.gov.in' 'DARE'],Statutory Bodies,['National Research Centre for Orchids (NRCO)' 'http://sikkim.nic.in/nrco' 'NRCO']
